Audiocodes TrunkPack Network Control Protocol (TPNCP) Version 7.60A.290.776
acEV_NONE 0
acEV_REDUNDANT_RELAY_TEST_RESULT 169
acEV_MODEM_CONNECT 180
acEV_MODEM_DISCONNECT 181
acEV_MODEM_DEBUG 182
acEV_MODEM_STATUS 183
acEV_AMS_VOICE_PROMPT_REPOSITORY_SWITCH_COMPLETED 184
acEV_AMS_VOICE_PROMPT_REPOSITORY_RELEASE_REQUEST 185
acEV_AMS_VOICE_PROMPT_REPOSITORY_RELEASE_COMPLETED 186
acEV_AMS_AUDIO_STAGING_STATUS_RESPONSE 187
acEV_AMS_AUDIO_ALARM 188
acEV_ADMIN_STATE_CHANGED 189
acEV_FAX_TERMINATION_EVENT 190
acEV_FAX_TERMINATION_STATUS 191
acEV_RADIUS_ACCESS_REQUEST_ACCEPTED 192
acEV_RADIUS_ACCESS_REQUEST_REJECTED 193
acEV_RADIUS_ACCESS_REQUEST_TIME_OUT 194
acEV_RADIUS_ACCOUNTING_REQUEST_ACCEPTED 195
acEV_RADIUS_ACCOUNTING_REQUEST_TIME_OUT 196
acEV_PSTN_REDUNDANCY_PH_ENDED 197
acEV_PSTN_REDUNDANCY_CONFIG_COMPLETED 198
acEV_FAX_TERMINATION_LOG_PRINT 199
acEV_T8105_REGISTER_QUERY 200
acEV_TDM_SAMPLE_RESPONSE 201
acEV_BYPASS_SESSION_STARTED 202
acEV_BYPASS_SESSION_ENDED 203
acEV_SYSTEM_CPU_OVERLOAD_CONDITION 204
acEV_SYSTEM_RETURNED_TO_NORMAL_CPU_USAGE 205
acEV_GET_HIGH_AVAILABILITY_RESPONSE 206
acEV_END_ENERGY_MEASUREMENT 207
acEV_END_TRUNK_TESTING_FSK_MEASUREMENT 208
acEV_END_PLAYING_TONE_SEQUENCE 209
acEV_REMOTE_BOARD_REMOVAL_PENDING 210
acEV_PSTN_TER_REDUNDANT_RESET_ACK 211
acEV_ENERGY_MEASUREMENT 212
acEV_FSK_TRUNK_TESTING_MEASUREMENT 213
acEV_H100_CLOCK_ERROR 214
acEV_CLOCK_STATUS 215
acEV_TRANSFERRED_CALL_DISCONNECTED 218
acEV_CONFERENCE_INFO 219
acEV_CONFERENCE_PARTICIPANT_INFO 220
acEV_CONFERENCE_GENERAL_INFO 221
acEV_SOFTWARE_DEVELOPMENT_GENERIC_EVENT 222
acEV_ANALOG1_RES 223
acEV_ANALOG2_RES 224
acEV_ANALOG3_RES 225
acEV_ANALOG_IF_GROUND_KEY_POLARITY_DETECTION 226
acEV_ANALOG_IF_GROUND_KEY_DETECTION 227
acEV_ANALOG_IF_E_M_STATUS 228
acEV_ANALOG_IF_FXO_STATUS 229
acEV_ANALOG_IF_FXS_STATUS 230
acEV_ANALOG_IF_FORCED_DISCONNECT_DETECTED 231
acEV_ANALOG_IF_PCM_SYNC_FAIL 232
acEV_ANALOG_IF_DETECT_METERING_TONE 233
acEV_ANALOG_IF_END_METERING_TONE 234
acEV_ANALOG_IF_OUT_OF_SERVICE 235
acEV_ANALOG_IF_CONNECTED 236
acEV_ANALOG_IF_REVERSAL_POLARITY_DETECTED 237
acEV_ANALOG_IF_WINK_DETECTION 238
acEV_ANALOG_IF_SEIZURE_DETECTED 239
acEV_FAR_END_DISCONNECTED 240
acEV_ANALOG_IF_DETECT_SIGNATURE_TEST 241
acEV_ANALOG_IF_END_SIGNATURE_TEST 242
acEV_ANALOG_IF_DETECT_WAITING_MESSAGE 243
acEV_ANALOG_IF_END_WAITING_MESSAGE 244
acEV_ANALOG_IF_RING_START 245
acEV_ANALOG_IF_RING_END 246
acEV_ANALOG_IF_FXO_CHECKSUM_FAILED 247
acEV_ANALOG_IF_LOOP 248
acEV_ANALOG_IF_REGISTER 249
acEV_ANALOG_IF_READ_REGISTER 250
acEV_PHY_LINK_UP 251
acEV_PHY_LINK_DOWN 252
acEV_QUERY_LAN_STATUS_RESPONSE 253
acEV_LAN_PORT_SWITCHED_TO_REDUNDANT 254
acEV_HIGH_TEMPERATURE 255
acEV_SDH_APS_SWITCH_OVER 259
acEV_PLAY_BUFFER_PROCESSED 260
acEV_RECORD_BUFFER_PROCESSED 261
acEV_ANALOG_IF_LINE_DISCONNECTED 262
acEV_ANALOG_IF_LINE_CONNECTED 263
acEV_ANALOG_IF_CURRENT_DISCONNECT_DETECTED 264
acEV_FAR_END_CONNECTED 265
acEV_TEMPERATURE 266
acEV_ANALOG_NTT_CALLER_ID_FAILED 267
acEV_ANALOG_IF_RING_TIMEOUT_EXPIRED 268
acEV_REDUNDANCY_STATISTICS 269
acEV_PSTN_GENERIC_COMMAND_SHORT 270
acEV_PSTN_GENERIC_COMMAND_LONG 271
acEV_PSTN_STACK_MESSAGE 272
acEV_TRUNK_TRAFFIC_ACKNOWLEDGE 273
acEV_PSTN_T2_ALARM 275
acEV_ISDN_USER_INFORMATION_MESSAGE 276
acEV_PSTN_TRUNK_SET_MODE_CONFIRM 277
acEV_PSTN_SS7_MTP2_RESPOND_REPORT 280
acEV_PSTN_SS7_MTP2_RESERVED_1 281
acEV_PSTN_SS7_MTP2_RESERVED_2 282
acEV_PSTN_SS7_MTP2_RESERVED_3 283
acEV_PSTN_SS7_MTP2_RESERVED_4 284
acEV_PSTN_SD_FIBER_LINK_ENABLE_CONFIRM 285
acEV_SDH_ALARM 286
acEV_ENHANCED_BIT_STATUS 287
acEV_TER_STATUS 288
acEV_CAS_CALL_SUSPENDED 289
acEV_CAS_CALL_RESUMED 290
acEV_RTCP_STATISTICS 291
acEV_PSTN_SD_LAST 294
acEV_SECURITY_DSP_ERROR 295
acEV_SECURITY_START_INTERNET_KEY_EXCHANGE 296
acEV_SECURITY_ASSOCIATION_EXPIRED 297
acEV_SECURITY_AUDIT_LOG_REPORT 298
acEV_SECURITY_POLICY_DATABASE_REPORT 299
acEV_ISDN_UUI_INFORMATION_ELEMENT 304
acEV_ISDN_FACILITY_INFORMATION_ELEMENT 305
acEV_NETWORK_PARAMETERS_RESPONSE 306
acEV_DSP_FAILURE_INFO_AVAILABLE 307
acEV_SECURITY_ASSOCIATION_DATABASE_REPORT 308
acEV_SDH_APS_STATUS 309
acEV_SHELL_COMMAND_OUTPUT 310
acEV_MGCP_TPNCP_AS_RSIP 311
acEV_MESSAGE_LOG 312
acEV_REPORT_ICMP_UNREACHABLE 313
acEV_REPORT_ICMP_REACHABLE 314
acEV_TTY_STARTED 315
acEV_TTY_ENDED 316
acEV_ISDN_ERROR_INDICATION 317
acEV_TRUNK_STATUS_RESPONSE 318
acEV_DEBUG_COMMAND 319
acEV_PSTN_PERFORMANCE_MONITORING_RESPONSE 320
acEV_VOICEPATH_BIT_ENDED 321
acEV_REDUNDANCY_NODE_CONNECTED 322
acEV_CURRENT_CAS_REPORT 323
acEV_CHANNEL_INITIALIZED_DUE_TO_DSP_RESTART 324
acEV_DSP_RESTART_STARTED 325
acEV_DSP_RESTART_ENDED 326
acEV_DSP_ALIVE_RESPONSE 327
acEV_PHY_INACTIVE_LINK1_UP 340
acEV_PHY_INACTIVE_LINK1_DOWN 341
